url,date_on_archive_utc_iso
https://kyivindependent.com/zelensky-announces-updated-ukrainian-delegation-list-ahead-of-planned-peace-talks-with-russia-in-istanbul/,2025-06-01T16:57:00+00:00
https://kyivindependent.com/may-2025-ukraine-in-photos/,2025-06-01T14:41:00+00:00
https://kyivindependent.com/as-trump-fails-to-sanction-moscow-few-expect-breakthrough-during-upcoming-russia-ukraine-talks/,2025-06-01T14:04:00+00:00
https://kyivindependent.com/ukrainian-land-forces-commander-resigns-after-russian-attack-that-killed-12-soldiers-on-training-grounds/,2025-06-01T14:00:00+00:00
https://kyivindependent.com/germany-steps-up-aid-after-russias-unprecedented-attacks-ukraine-this-week/,2025-06-01T12:10:09+00:00
https://kyivindependent.com/12-ukrainian-soldiers-dead-60-injured-after-russian-missile-strike-on-training-center/,2025-06-01T11:51:12+00:00
https://kyivindependent.com/uk-looking-to-buy-fighters-that-can-launch-nukes-amid-broad-defense-build-up/,2025-06-01T09:39:00+00:00
https://kyivindependent.com/russian-soldiers-surrendered-because-abuse-by-commanders-is-worse-than-captivity-ukrainian-paratroopers-say/,2025-06-01T07:49:47+00:00
https://kyivindependent.com/russian-freight-train-blown-up-on-its-way-to-crimea-claims-ukrainian-intelligence/,2025-06-01T07:25:00+00:00
https://kyivindependent.com/4-killed-44-injured-in-train-derailment-in-russias-bryansk-oblast-following-bridge-collapse-officials-claim/,2025-06-01T07:22:00+00:00
https://kyivindependent.com/general-staff-russia-has-lost-987-330-troops-in-ukraine-since-feb-24-2022-2/,2025-06-01T06:29:35+00:00
https://kyivindependent.com/russian-attacks-on-zaporizhzhia-oblast-injure-7-damage-critical-infrastructure/,2025-06-01T03:30:00+00:00
https://kyivindependent.com/pro-ukraine-partisans-sabotage-railway-in-russia-occupied-donetsk-oblast-group-claims/,2025-06-01T02:34:22+00:00
https://kyivindependent.com/using-russian-assets-for-ukraine-aid-needs-closer-look-german-official-says/,2025-06-01T01:09:23+00:00
https://kyivindependent.com/serious-setback-for-democracy-eu-condemns-russia-style-foreign-agents-law-in-georgia/,2025-05-31T22:22:00+00:00
https://kyivindependent.com/no-clarity-on-russias-agenda-ahead-of-ukraine-peace-talks-zelensky-says/,2025-05-31T19:51:00+00:00
https://kyivindependent.com/russia-aligned-disinformation-campaign-targets-ukrainians-in-poland-ahead-of-june-1-presidential-runoff-investigation-finds/,2025-05-31T18:40:00+00:00
https://kyivindependent.com/pompeo-calls-on-trump-to-not-legitimize-russias-land-grabs-in-ukraine/,2025-05-31T16:55:00+00:00
https://kyivindependent.com/opec-extends-oil-output-surge-despite-russian-pushback-bloomberg-reports/,2025-05-31T15:32:00+00:00
https://kyivindependent.com/western-hesitation-continues-to-undermine-ukraine/,2025-05-31T15:04:00+00:00
https://kyivindependent.com/france-and-britain-shift-focus-to-defending-ukraine-without-us-support-the-telegraph-reports/,2025-05-31T14:31:40+00:00
https://kyivindependent.com/ukraines-enduring-cyber-defenses-assessing-resilience-and-the-impact-of-shifting-international-support/,2025-05-31T14:20:00+00:00
https://kyivindependent.com/ukraine-braces-for-potential-russian-offensive-into-sumy-oblast-but-uncertainty-remains/,2025-05-31T12:06:00+00:00
https://kyivindependent.com/russian-forces-intensify-offensive-in-zaporizhzhia-region-ukrainian-commander-says/,2025-05-31T11:51:06+00:00
https://kyivindependent.com/nato-officials-reject-russian-demand-to-halt-expansion-say-no-talks-underway-media-reports/,2025-05-31T10:38:33+00:00
https://kyivindependent.com/uk-identifies-russia-as-an-immediate-and-pressing-threat-in-new-defense-review-the-guardian-reports/,2025-05-31T10:05:20+00:00
https://kyivindependent.com/ukraine-orders-mandatory-evacuation-of-11-more-villages-in-sumy-oblast-amid-russian-troop-buildup/,2025-05-31T08:28:00+00:00
https://kyivindependent.com/russian-attacks-against-ukraine-kill-10-injure-30-over-past-day/,2025-05-31T07:12:18+00:00
https://kyivindependent.com/general-staff-russia-has-lost-987-330-troops-in-ukraine-since-feb-24-2022/,2025-05-31T06:23:00+00:00
https://kyivindependent.com/1-child-killed-1-injured-in-russian-missile-attack-on-zaporizhzhia-oblast/,2025-05-31T04:16:00+00:00
https://kyivindependent.com/ukraine-to-skip-665-million-debt-payment-bloomberg-reports/,2025-05-31T02:46:16+00:00
https://kyivindependent.com/russia-sent-ukraine-65-civilians-who-were-slated-for-deportation-in-major-prisoner-exchange/,2025-05-31T01:23:41+00:00
https://kyivindependent.com/kremlin-staged-putins-near-miss-with-ukrainian-drones-moscow-times-reports/,2025-05-30T23:34:00+00:00
https://kyivindependent.com/trump-surprised-disappointed-at-russian-attacks-on-ukraine-amid-peace-talks/,2025-05-30T20:51:00+00:00
https://kyivindependent.com/the-hungary-ukraine-spy-scandal-and-russias-possible-role-explained/,2025-05-30T20:28:00+00:00
https://kyivindependent.com/zelensky-erdogan-discuss-june-2-peace-talks-in-phone-call/,2025-05-30T20:02:13+00:00
https://kyivindependent.com/trump-to-appoint-next-nato-military-chief-easing-fears-of-us-pullback-reuters-reports/,2025-05-30T19:15:15+00:00
https://kyivindependent.com/ukraine-war-latest-ukraine-attacks-elite-russian-unit-base-nearly-7-000km-away-in-vladivostok-source-claims/,2025-05-30T19:06:00+00:00
https://kyivindependent.com/zelensky-doubts-talks-will-yield-results-plan-ceasefire-withholds-russia/,2025-05-30T18:58:00+00:00
https://kyivindependent.com/82-us-senators-back-bone-crushing-russia-sanctions-expected-to-advance-next-week-graham-says/,2025-05-30T17:58:00+00:00
https://kyivindependent.com/ukraine-reforms-tracker-weekly-issue-27/,2025-05-30T16:28:38+00:00
https://kyivindependent.com/russia-to-consider-ceasefire-on-conditions-ukraine-halts-weapons-mobilization-envoy-says/,2025-05-30T16:16:41+00:00
https://kyivindependent.com/ukraine-watches-closely-as-poland-faces-polarizing-presidential-run-off/,2025-05-30T16:06:49+00:00
https://kyivindependent.com/ukraine-offers-4-800-bonus-to-new-doctors-in-rural-combat-zones/,2025-05-30T15:19:48+00:00
https://kyivindependent.com/ukraine-behind-explosions-in-vladivostok-causing-damage-to-russian-military-source-claims/,2025-05-30T14:22:00+00:00
https://kyivindependent.com/russia-open-to-zelensky-putin-trump-meeting-if-progress-made-at-june-2-peace-talks/,2025-05-30T14:19:00+00:00
https://kyivindependent.com/all-territory-will-revert-to-ukraine-predicts-us-diplomat/,2025-05-30T14:10:31+00:00
https://kyivindependent.com/ukraines-memorandum-proposes-ceasefire-across-land-air-and-sea-nyt-reports/,2025-05-30T12:29:25+00:00
https://kyivindependent.com/russia-tests-europes-capacity-to-help-ukraine-with-intensifying-air-attacks/,2025-05-30T12:07:00+00:00
https://kyivindependent.com/wars-unseen-isolation-a-ukrainian-officers-story-of-survival-and-hope/,2025-05-30T10:55:48+00:00
https://kyivindependent.com/ukraine-ready-for-2nd-round-of-istanbul-talks-but-seeks/,2025-05-30T10:40:00+00:00
https://kyivindependent.com/detention-pressure-and-threats-a-u-s-pastor-in-ukraine-tells-the-kyiv-independent-about-his-encounter-with-russians/,2025-05-30T09:50:00+00:00
https://kyivindependent.com/russians-complain-border-regions-uninhabitable-as-kremlin-pushes-for-buffer-zone-ukraines-military-intelligence-says/,2025-05-30T08:41:00+00:00
https://kyivindependent.com/over-89-000-russian-targets-hit-destroyed-in-march-using-drones-ukraines-commander-says/,2025-05-30T08:23:23+00:00
https://kyivindependent.com/russian-attacks-against-ukraine-kill-7-injure-39-over-past-day/,2025-05-30T07:10:34+00:00
https://kyivindependent.com/nato-expansion-fair-concern-for-putin-kellogg-says/,2025-05-30T06:21:00+00:00
https://kyivindependent.com/general-staff-russia-has-lost-986-080-troops-in-ukraine-since-feb-24-2022/,2025-05-30T05:11:31+00:00
https://kyivindependent.com/officials-from-us-uk-france-germany-to-attend-ukraine-russia-peace-talks-kellogg-says/,2025-05-30T04:57:40+00:00
https://kyivindependent.com/he-was-kidnapped-georgian-opposition-leader-detained-as-ruling-party-continues-crackdown-on-dissent/,2025-05-30T03:38:00+00:00
https://kyivindependent.com/9-injured-in-kharkiv-amid-russian-drone-attack/,2025-05-30T02:24:00+00:00
https://kyivindependent.com/shooting-russia-in-the-back-serbian-companies-supplying-ammunition-to-ukraine-moscow-claims/,2025-05-30T01:16:00+00:00
https://kyivindependent.com/trump-hopes-next-russia-ukraine-talks-will-move-ball-forward-white-house-says-as-moscow-further-delays-peace-memo/,2025-05-29T21:35:00+00:00
https://kyivindependent.com/north-korea-sent-russia-at-least-100-ballistic-missiles-last-year-monitors-find/,2025-05-29T20:21:00+00:00
https://kyivindependent.com/the-kyiv-independent-wins-ukrainian-journalism-award-for-exposing-russian-soldiers-sexual-violence/,2025-05-29T19:50:00+00:00
https://kyivindependent.com/ukraine-war-latest-russia-reports-2nd-consecutive-day-of-ukrainian-drone-attacks-on-moscow/,2025-05-29T19:16:42+00:00
https://kyivindependent.com/no-sign-russia-is-preparing-to-restart-zaporizhzhia-nuclear-plant-reuters-reports/,2025-05-29T18:27:14+00:00
https://kyivindependent.com/china-suts-drone-sales-to-ukraine-west-but-continues-supplying-russia-bloomberg-reports/,2025-05-29T17:56:25+00:00
https://kyivindependent.com/zelensky-slams-russia-for-stalling-on-ceasefire-memorandum-ahead-of-istanbul-talks/,2025-05-29T17:47:00+00:00
https://kyivindependent.com/when-art-meets-blockchain-ukraines-new-frontier-in-wartime-cultural-preservation/,2025-05-29T16:44:00+00:00
https://kyivindependent.com/ukrainian-commander-faces-trial-for-failing-to-stop-torture-within-his-unit/,2025-05-29T16:30:11+00:00
https://kyivindependent.com/us-filmmaker-injured-by-fallen-balcony-in-kyiv/,2025-05-29T15:56:00+00:00
https://kyivindependent.com/ukraines-ai-powered-mother-drone-sees-first-combat-use-minister-says/,2025-05-29T15:35:00+00:00
https://kyivindependent.com/no-god-but-theirs/,2025-05-29T15:03:59+00:00
https://kyivindependent.com/infighting-and-national-jockeying-undermine-europes-grand-ambitions-for-rearming/,2025-05-29T14:43:39+00:00
https://kyivindependent.com/russias-budget-deficit-triples-amid-sanctions-and-low-oil-prices-ukrainian-official-says/,2025-05-29T14:26:39+00:00
https://kyivindependent.com/russias-persecution-of-ukrainian-clergy-is-part-of-an-organized-genocidal-campaign/,2025-05-29T14:15:00+00:00
https://kyivindependent.com/ex-ukrainian-official-portnov-met-with-top-ukrainian-officials-in-kyiv-days-before-the-murder-media-reports/,2025-05-29T13:58:04+00:00
https://kyivindependent.com/europe-faces-deepest-crisis-since-1945-timothy-garton-ash-says/,2025-05-29T13:47:05+00:00
https://kyivindependent.com/germany-announces-massive-new-ukraine-arms-package-but-no-taurus-missiles/,2025-05-29T11:39:00+00:00
https://kyivindependent.com/ukrainian-abducted-in-russian-occupied-crimea-ukraines-ombudsman-appeals-to-moscow/,2025-05-29T11:15:09+00:00
https://kyivindependent.com/ukraine-to-boycott-world-judo-championships-after-belarus-allowed-to-compete-under-national-flag/,2025-05-29T11:00:01+00:00
https://kyivindependent.com/moscow-building-damaged-in-reported-drone-attack/,2025-05-29T11:00:00+00:00
https://kyivindependent.com/nato-reportedly-wants-40-000-more-german-troops-for-defense-against-russia/,2025-05-29T10:40:10+00:00
https://kyivindependent.com/how-much-does-a-russian-drone-attack-on-ukraine-cost-the-question-is-more-complicated-than-it-sounds/,2025-05-29T09:52:09+00:00
https://kyivindependent.com/next-ramstein-summit-to-take-place-on-june-4-in-brussels/,2025-05-29T09:51:08+00:00
https://kyivindependent.com/russia-accumulated-enough-forces-to-attempt-an-attack-in-sumy-oblast-border-guard-says/,2025-05-29T09:25:12+00:00
https://kyivindependent.com/russian-linked-hackers-targeted-uk-defense-ministry-while-posing-as-journalists/,2025-05-29T09:12:21+00:00
https://kyivindependent.com/rubio-lavrov-discuss-upcoming-russia-ukraine-peace-talks-in-istanbul/,2025-05-29T08:49:00+00:00
https://kyivindependent.com/russian-attacks-against-ukraine-killed-3-injured-27/,2025-05-29T08:13:28+00:00
https://kyivindependent.com/taurus-missiles-for-ukraine-within-the-realm-of-possibility-germanys-merz-says/,2025-05-29T07:33:00+00:00
https://kyivindependent.com/russian-official-involved-in-war-against-ukraine-killed-in-stavropol-explosion/,2025-05-29T07:04:00+00:00
https://kyivindependent.com/durov-announces-telegrams-partnership-with-musks-xai/,2025-05-29T06:51:48+00:00
https://kyivindependent.com/us-court-blocks-most-trumps-tariffs-rules-he-exceeded-authority/,2025-05-29T06:28:47+00:00
https://kyivindependent.com/musk-announces-exit-from-us-government/,2025-05-29T05:49:00+00:00
https://kyivindependent.com/general-staff-russia-has-lost-7/,2025-05-29T05:11:01+00:00
https://kyivindependent.com/russia-planning-to-deploy-oreshnik-missile-systems-to-belarus-by-end-of-2025-official-says/,2025-05-29T04:41:00+00:00
https://kyivindependent.com/electronics-plant-in-st-petersburg-on-fire-following-explosions-local-media-reports/,2025-05-29T02:47:45+00:00
https://kyivindependent.com/remaining-voice-of-america-employees-expected-to-be-terminated-this-week-politico-reports/,2025-05-29T01:45:42+00:00
https://kyivindependent.com/over-half-of-azov-fighters-returned-to-ukraine-official-says/,2025-05-29T00:46:00+00:00
https://kyivindependent.com/un-comissions-says-kherson-drone-attacks-amount-to-crimes-against-humanity/,2025-05-28T22:55:00+00:00
https://kyivindependent.com/trump-holds-off-on-sanctions-to-push-ukraine-russia-peace-efforts/,2025-05-28T21:10:00+00:00
https://kyivindependent.com/ukraine-sends-ceasefire-memo-urges-russia-to-respond-ahead-of-june-2-peace-talks-umerov-says/,2025-05-28T19:26:00+00:00
https://kyivindependent.com/ukraine-war-latest-moscow-proposes-next-round-of-russia-ukraine-talks-on-june-2-in-istanbul/,2025-05-28T19:01:04+00:00
https://kyivindependent.com/russia-proposes-next-round-of-russia-ukraine-talks-on-june-2-in-istanbul-lavrov-says/,2025-05-28T18:51:00+00:00
https://kyivindependent.com/turkey-belgium-to-join-drone-coalition-for-ukraine/,2025-05-28T18:45:26+00:00
https://kyivindependent.com/11-more-ukrainian-children-rescued-from-russian-occupied-territories-yermaks-advisor-says/,2025-05-28T17:43:06+00:00
https://kyivindependent.com/ukrainian-drones-shot-down-over-moscow-mayor-claims/,2025-05-28T17:37:00+00:00
https://kyivindependent.com/well-know-in-two-weeks-trump-signals-frustration-with-putin/,2025-05-28T17:35:24+00:00
https://kyivindependent.com/eu-mulls-black-sea-security-strategy-to-counter-russian-threats-top-diplomat-says/,2025-05-28T16:09:22+00:00
https://kyivindependent.com/russia-proposes-new-date-and-location-for-peace-talks-with-ukraine-medinsky-days/,2025-05-28T15:52:00+00:00
https://kyivindependent.com/nasa-astronaut-on-russian-colleagues-backing-war-against-ukraine/,2025-05-28T15:30:15+00:00
https://kyivindependent.com/sending-taurus-to-ukraine-end-of-german-fear-and-escalation-angst/,2025-05-28T15:22:00+00:00
https://kyivindependent.com/ukrainian-security-service-charges-captured-russian-soldier-with-executing-pows-during-frontline-operation/,2025-05-28T14:53:13+00:00
https://kyivindependent.com/a-serious-crisis-pro-russian-leader-in-bosnia-threatening-peace-in-the-balkans/,2025-05-28T14:41:00+00:00
https://kyivindependent.com/sanctions-on-russia-are-effective-ukraine-just-needs-more/,2025-05-28T13:03:00+00:00
https://kyivindependent.com/germany-to-do-everything-to-prevent-nord-stream-2-restart-merz-says/,2025-05-28T12:40:00+00:00
https://kyivindependent.com/zelensky-confirms-his-participation-in-next-g7-summit-in-june/,2025-05-28T12:18:35+00:00
https://kyivindependent.com/germany-to-help-finance-ukrainian-made-long-range-systems-merz-says/,2025-05-28T11:58:00+00:00
https://kyivindependent.com/western-sanctions-to-become-tangible-for-russia-in-early-summer-of-2026-zelensky-says/,2025-05-28T11:23:00+00:00
https://kyivindependent.com/lithuania-demands-belarus-compensate-227-million-for-migrant-crisis/,2025-05-28T11:17:00+00:00
https://kyivindependent.com/putin-zelensky-meeting-possible-after-specific-agreements-russia-says/,2025-05-28T11:04:00+00:00
https://kyivindependent.com/putins-demands-for-ending-war-in-ukraine-include-natos-refusal-to-expand-eastward-lifting-sanctions-reuters-reports/,2025-05-28T10:29:00+00:00
https://kyivindependent.com/taurus-uncertainty-lingers-as-zelensky-visits-germany-for-talks-with-merz/,2025-05-28T10:21:00+00:00
https://kyivindependent.com/belarus-to-scale-down-zapad-military-drills-to-reduce-tensions-minsk-says/,2025-05-28T09:58:48+00:00
https://kyivindependent.com/russia-aims-to-produce-500-drones-per-day-zelensky-says/,2025-05-28T09:30:04+00:00
https://kyivindependent.com/us-wont-support-russias-demand-for-ukraines-withdrawal-from-4-regions-zelensky-says/,2025-05-28T09:19:53+00:00
https://kyivindependent.com/russia-mobilizing-40-000-45-000-troops-per-month-ukraine-25-000-27-000-zelensky-says/,2025-05-28T08:21:00+00:00
https://kyivindependent.com/zelensky-ready-for-three-way-meeting-with-trump-putin/,2025-05-28T07:25:00+00:00
https://kyivindependent.com/russia-massing-50-000-troops-near-ukraines-sumy-oblast-zelensky-says/,2025-05-28T07:15:00+00:00
https://kyivindependent.com/attacks-153/,2025-05-28T07:01:25+00:00
https://kyivindependent.com/trumps-patience-wears-thin-as-russia-delays-ukraine-peace-memo-cnn-reports/,2025-05-28T05:25:00+00:00
https://kyivindependent.com/general-staff-russia-has-lost-983-890-troops-in-ukraine-since-feb-24-2022/,2025-05-28T05:19:25+00:00
https://kyivindependent.com/kellogg-criticizes-medvedevs-reckless-threats-demands-russian-peace-memorandum/,2025-05-28T05:19:15+00:00
https://kyivindependent.com/russia-should-think-less-about-trumps-statements-more-about-stopping-war-us-state-department-says/,2025-05-28T04:01:00+00:00
https://kyivindependent.com/ukraine-to-ramp-up-arms-production-for-symmetrical-response-to-russia-zelensky-says/,2025-05-27T23:56:00+00:00
https://kyivindependent.com/as-peace-efforts-falter-russia-eyes-major-summer-push-in-donetsk-oblast/,2025-05-27T21:05:00+00:00
https://kyivindependent.com/bracing-for-more-russian-attacks-an-anxious-ukraine-waits-for-trump-to-do-something/,2025-05-27T20:07:00+00:00
https://kyivindependent.com/82-of-russian-speaking-ukrainians-view-russia-negatively-poll-shows/,2025-05-27T19:37:53+00:00
https://kyivindependent.com/ukraine-war-latest-trump-admits-to-protecting-russia-from-really-bad-things-during-ukraine-peace-talks/,2025-05-27T19:27:00+00:00
https://kyivindependent.com/trump-admits-to-protecting-russia-from-really-bad-things/,2025-05-27T17:20:00+00:00
https://kyivindependent.com/russia-orders-307-900-death-certificates-for-soldiers-families-since-2022-media-reports/,2025-05-27T17:18:22+00:00
https://kyivindependent.com/istanbul-is-very-good-lavrov-backs-turkey-for-next-round-of-russia-ukraine-peace-talks/,2025-05-27T15:44:00+00:00
https://kyivindependent.com/russia-builds-power-lines-to-connect-occupied-zaporizhzhia-nuclear-plant-to-its-grid-nyt-reports/,2025-05-27T14:50:00+00:00
https://kyivindependent.com/why-trump-needs-to-follow-through-and-trigger-the-downfall-of-russia/,2025-05-27T14:44:00+00:00
https://kyivindependent.com/us-blocks-g7-push-to-tighten-russian-oil-price-cap-financial-times-reports/,2025-05-27T13:48:52+00:00
https://kyivindependent.com/turkeys-fm-reportedly-to-visit-kyiv-after-discussing-ukraine-peace-efforts-with-putin/,2025-05-27T12:58:00+00:00
https://kyivindependent.com/china-denies-ukraines-allegations-of-supplying-weapons-defense-industry-components-to-russia/,2025-05-27T12:50:26+00:00
https://kyivindependent.com/uk-to-allocate-3-billion-of-proceeds-from-frozen-russian-assets-to-ukrainian-defense/,2025-05-27T12:21:44+00:00
https://kyivindependent.com/after-3-days-of-consecutive-attacks-at-ukraine-russia-calls-for-un-security-council-meeting/,2025-05-27T11:54:00+00:00
https://kyivindependent.com/hungary-accuses-ukraine-of-information-operations-amid-espionage-scandal/,2025-05-27T11:30:00+00:00
https://kyivindependent.com/russia-has-changed-drone-attack-tactics-against-ukraine-to-bypass-air-defense-ukraines-air-force-says/,2025-05-27T10:19:00+00:00
https://kyivindependent.com/brussels-to-formally-approve-170-billion-eu-defense-plan-amid-russias-war-against-ukraine/,2025-05-27T10:01:00+00:00
https://kyivindependent.com/over-200-ukrainian-soldiers-died-in-russian-captivity-ap-reports-4/,2025-05-27T09:54:00+00:00
https://kyivindependent.com/merz-long-range-strikes-restrictions/,2025-05-27T09:36:00+00:00
https://kyivindependent.com/us-eu-no-longer-cooperating-in-enforcing-russia-sanctions-media-reports/,2025-05-27T08:24:00+00:00
https://kyivindependent.com/russian-attacks-across-ukraine-5/,2025-05-27T08:11:03+00:00
https://kyivindependent.com/sweden-allocates-over-500-million-for-ukrainian-defense-capabilities/,2025-05-27T06:33:00+00:00
https://kyivindependent.com/pro-russian-georgescu-announces-retirement-from-romanias-politics/,2025-05-27T05:51:32+00:00
https://kyivindependent.com/general-staff-russia-has-lost-982-840-troops-in-ukraine-since-feb-24-2022/,2025-05-27T05:08:00+00:00
https://kyivindependent.com/trump-considers-imposing-sanctions-on-russia-in-coming-days-wsj-reports/,2025-05-27T04:56:00+00:00
https://kyivindependent.com/ukraine-to-boost-interceptor-drone-production-increase-funding-for-ballistic-missile-development-zelensky-says/,2025-05-27T04:02:20+00:00
https://kyivindependent.com/flight-restrictions-imposed-at-several-russian-airports-amid-drone-attacks/,2025-05-27T02:57:01+00:00
https://kyivindependent.com/kremlin-blames-trumps-putin-comments-on-emotional-overload/,2025-05-26T23:12:00+00:00
https://kyivindependent.com/russia-occupies-4-border-villages-in-ukraines-sumy-oblast/,2025-05-26T21:46:00+00:00
https://kyivindependent.com/germany-plans-to-send-ukraine-pac-2-missiles-for-patriot-air-defense-systems-wp-reports/,2025-05-26T20:55:00+00:00
https://kyivindependent.com/intelligence-shows-russia-planning-new-offensive-operations-in-ukraine-zelensky-says/,2025-05-26T19:53:16+00:00
https://kyivindependent.com/ukraine-war-latest-83/,2025-05-26T19:26:00+00:00
https://kyivindependent.com/putin-calls-to-strangle-western-companies-still-operating-in-russia/,2025-05-26T18:26:50+00:00
https://kyivindependent.com/why-did-russia-invade-ukraine-moscows-claims-of-root-causes-unpacked/,2025-05-26T18:15:00+00:00
https://kyivindependent.com/ukraine-recovers-soldiers-from-46-units-long-blocked-by-russia-in-1-000-for-1-000-pow-exchange/,2025-05-26T17:53:09+00:00
https://kyivindependent.com/latvia-urges-eu-wide-halt-to-russian-visas-over-security-concerns/,2025-05-26T16:45:00+00:00
https://kyivindependent.com/netherlands-to-deliver-last-of-pledged-24-f-16s-to-ukraine-on-may-26/,2025-05-26T15:50:00+00:00
https://kyivindependent.com/putins-negotiator-dmitriev-pushing-for-release-of-280b-in-frozen-russian-assets-ukrainian-intel-chief-says/,2025-05-26T15:48:41+00:00
https://kyivindependent.com/trump-realizes-putin-lied-about-peace-massive-russian-assault-proves-it-macron-says/,2025-05-26T14:14:17+00:00
https://kyivindependent.com/who-funds-the-kyiv-independent/,2025-05-26T14:11:00+00:00
https://kyivindependent.com/ukrainian-media-platform-launches-first-tool-to-let-readers-listen-to-articles-from-any-line/,2025-05-26T13:29:30+00:00
https://kyivindependent.com/zelensky-to-visit-berlin-for-talks-with-chancellor-merz-der-spiegel-says/,2025-05-26T13:15:22+00:00
https://kyivindependent.com/restrictions-on-long-range-strikes-by-ukraine-merz-says/,2025-05-26T12:45:00+00:00
https://kyivindependent.com/ukraine-reacts-to-alleged-inclusion-of-suspected-collaborator-in-prisoner-swap-with-russia/,2025-05-26T11:44:00+00:00
https://kyivindependent.com/belarus-has-nuclear-weapon-delivery-systems-but-no-russian-warheads-ukrainian-intel-chief-says/,2025-05-26T11:42:49+00:00
https://kyivindependent.com/nicusor-dan-sworn-in-as-romanias-new-president/,2025-05-26T10:35:00+00:00
https://kyivindependent.com/russia-using-telegram-bots-to-control-drones-attacking-ukraine-economist-reports/,2025-05-26T10:11:00+00:00
https://kyivindependent.com/netherlands-backs-zelenskys-presence-at-nato-summit/,2025-05-26T09:51:32+00:00
https://kyivindependent.com/russia-is-not-winning-this-war-eus-kubilius-says/,2025-05-26T09:02:55+00:00
https://kyivindependent.com/third-consecutive-day-of-mass-attacks/,2025-05-26T08:31:00+00:00
https://kyivindependent.com/russia-can-attack-europe-2-4-years-after-wars-end-faster-with-lifted-sanctions-ukrainian-intel-chief-warns/,2025-05-26T07:58:44+00:00
https://kyivindependent.com/russian-drone-production-site-chemical-plant-targeted-in-alleged-ukrainian-drone-strike/,2025-05-26T06:46:00+00:00
https://kyivindependent.com/ukraine-captured-971-russian-soldiers-during-kursk-offensive-general-staff-says/,2025-05-26T05:59:00+00:00
https://kyivindependent.com/general-staff-russia-has-lost-981-850-troops-in-ukraine-since-feb-24-2022/,2025-05-26T05:18:06+00:00
https://kyivindependent.com/over-109-600-russian-soldiers-killed-in-ukraine-identified-by-media-investigation/,2025-05-26T05:01:00+00:00
https://kyivindependent.com/zelensky-enacts-new-sanctions-targeting-propagandists-criminal-networks-russian-financiers/,2025-05-26T03:38:00+00:00
https://kyivindependent.com/germany-sets-2029-deadline-to-fully-arm-military-amid-fears-of-russian-threat-reuters-reports/,2025-05-26T02:21:00+00:00
https://kyivindependent.com/i-dont-know-what-the-hell-happened-to-putin-says-trump-as-russia-unleashes-3rd-consecutive-attack-on-ukraine/,2025-05-25T23:49:00+00:00
https://kyivindependent.com/putin-is-not-interested-in-peace-german-fm-calls-for-additional-sanctions-following-large-scale-russian-attack-on-ukraine/,2025-05-25T21:00:54+00:00
https://kyivindependent.com/russia-launches-mass-attack-on-kyiv-ukrainian-cities-for-second-night-in-row/,2025-05-25T20:01:00+00:00
https://kyivindependent.com/damage-reported-after-train-runs-over-explosive-device-in-russias-belgorod-oblast-governor-claims/,2025-05-25T19:36:00+00:00
https://kyivindependent.com/ceasefire-now-trumps-ukraine-envoy-reacts-to-russias-large-scale-attack-on-ukraine/,2025-05-25T18:51:00+00:00
https://kyivindependent.com/largest-ever-ukrainian-russian-prisoner-swap-comes-under-fire-for-lacking-azov-fighters-civilians/,2025-05-25T18:11:00+00:00
https://kyivindependent.com/ukraine-war-latest-82/,2025-05-25T17:47:00+00:00
https://kyivindependent.com/russian-commander-claims-putins-helicopter-used-to-repel-overnight-ukrainian-drone-attack/,2025-05-25T16:55:11+00:00
https://kyivindependent.com/china-supplying-chemicals-gunpowder-machine-tools-to-russian-military-factories-ukraines-foreign-intelligence-chief-says/,2025-05-25T16:49:53+00:00
https://kyivindependent.com/ukraine-destroys-russian-fuel-train-in-occupied-territory-military-intelligence-says/,2025-05-25T16:04:16+00:00
https://kyivindependent.com/kyiv-launches-drone-attack-on-moscow-officials-claim-following-large-scale-attack-on-ukraine-overnight/,2025-05-25T15:50:00+00:00
https://kyivindependent.com/russians-mock-the-us-and-peace-process-with-latest-ukraine-attacks-eu-ambassador-says/,2025-05-25T15:09:27+00:00
https://kyivindependent.com/russians-categorically-refused-unconditional-ceasefire-in-istanbul-ukrainian-negotiating-official-says/,2025-05-25T14:16:00+00:00
https://kyivindependent.com/russia-advancing-and-ex-official-assassination-ukraine-this-week/,2025-05-25T14:03:10+00:00
https://kyivindependent.com/two-women-killed-in-russian-strike-on-residential-building-in-kupyansk/,2025-05-25T12:52:43+00:00
https://kyivindependent.com/the-missile-no-longer-flies-straight-ukraine-says-russia-improved-its-ballistic-missiles/,2025-05-25T11:41:00+00:00
https://kyivindependent.com/americas-silence-encourages-putin-zelensky-says-after-massive-russian-attack/,2025-05-25T11:19:00+00:00
https://kyivindependent.com/ukraine-brings-home-303-pows-in-final-phase-of-major-prisoner-swap-with-russia/,2025-05-25T10:05:00+00:00
https://kyivindependent.com/russia-ministry-of-defense-says-it-shot-down-110-ukrainian-drones-overnight/,2025-05-25T09:12:25+00:00
https://kyivindependent.com/general-staff-russia-has-lost-980-850-troops-in-ukraine-since-feb-24-2022/,2025-05-25T07:39:42+00:00
https://kyivindependent.com/russian-attack-in-kyiv-oblast-kills-3-injures-10-including-children/,2025-05-25T03:00:00+00:00
